Gene,RelationName,To
NF1,controls-expression-of,NXF1
NF1,interacts-with,NXF1
NF1,controls-expression-of,OGN
NF1,controls-expression-of,OLFM1
NF1,controls-expression-of,OLFML2A
NF1,controls-expression-of,OMD
NF1,controls-expression-of,OPHN1
NF1,controls-expression-of,OPN1LW
NF1,controls-expression-of,OR11L1
NF1,controls-expression-of,OR52J3
NF1,controls-expression-of,ORMDL3
NF1,interacts-with,OSBPL6
NF1,controls-expression-of,OSBPL7
NF1,controls-expression-of,OSR1
NF1,controls-expression-of,OTP
NF1,controls-expression-of,OVOL2
NF1,controls-expression-of,P2RY10
NF1,controls-expression-of,P2RY4
NF1,interacts-with,P4HA3
NF1,controls-expression-of,PABPN1
NF1,controls-expression-of,PAFAH2
NF1,controls-expression-of,PAG1
NF1,controls-expression-of,PALM2
NF1,controls-expression-of,PALMD
NF1,controls-expression-of,PAPLN
NF1,controls-expression-of,PAQR6
NF1,controls-expression-of,PATL1
NF1,controls-expression-of,PAX2
NF1,controls-expression-of,PAX3
NF1,controls-expression-of,PBXIP1
NF1,controls-expression-of,PCBP4
NF1,controls-expression-of,PCDH7
NF1,controls-expression-of,PCDHGC3
NF1,controls-expression-of,PCGF1
NF1,controls-expression-of,PDHA1
NF1,controls-expression-of,PDRG1
NF1,controls-expression-of,PDZRN4
NF1,controls-expression-of,PELP1
NF1,controls-expression-of,PER2
NF1,controls-expression-of,PER3
NF1,controls-expression-of,PEX5L
NF1,controls-expression-of,PEX7
NF1,controls-expression-of,PGAP1
NF1,controls-expression-of,PGF
NF1,controls-expression-of,PHEX
NF1,in-complex-with,PHLDB2
NF1,interacts-with,PHLDB2
NF1,controls-expression-of,PHOX2B
NF1,controls-expression-of,PHYHIPL
NF1,controls-expression-of,PHYHIP
NF1,controls-expression-of,PI15
NF1,controls-expression-of,PI16
NF1,controls-expression-of,PID1
NF1,controls-expression-of,PIGP
NF1,in-complex-with,PIK3C2A
NF1,in-complex-with,PIK3C2B
NF1,in-complex-with,PIK3C3
NF1,in-complex-with,PIK3CA
